node_id,key,val
6759,price,12
6760,price,12
6761,price,12
6762,price,12
6763,price,12
6764,price,12
6765,price,12
6766,price,12
6767,price,12
6768,price,12
6769,price,12
6770,price,12
6771,price,12
6772,price,12
6773,price,12
6774,price,12
6775,price,12
6776,price,12
6777,price,12
6778,price,12
6779,price,12
6780,price,12
6781,price,12
6782,price,12
6783,price,12
6784,price,12
6785,price,12
6786,price,12
6787,price,12
6788,price,12
6789,price,12
6790,price,12
6791,price,12
6792,price,12
6793,price,12
6794,price,12
6795,price,12
6796,price,12
6797,price,12
6798,price,12
6799,price,12
6800,price,12
6801,price,12
6802,price,12
6803,price,12
6804,price,12
6805,price,12
6806,price,12
6807,price,12
6808,price,12
6809,price,12
6810,price,12
6811,price,12
6812,price,12
6813,price,12
6814,price,12
6815,price,12
6816,price,12
6817,price,12
6818,price,12
6819,price,12
6820,price,12
6821,price,12
6822,price,12
6823,price,12
6824,price,12
6825,price,12
6826,price,12
6827,price,12
6828,price,12
6829,price,12
6830,price,12
6831,price,12
6832,price,12
6833,price,12
6834,price,12
6835,price,12
6836,price,12
6837,price,12
6838,price,12
6839,price,12
6840,price,12
6841,price,12
6842,price,12
6843,price,12
6844,price,12
6845,price,12
6846,price,12
6847,price,12
6848,price,12
6849,price,12
6850,price,12
6851,price,12
6852,price,12
6853,price,12
6854,price,12
6855,price,12
6856,price,12
6857,price,12
6858,price,12
6859,price,12
6860,price,12
6861,price,12
6862,price,12
6863,price,12
6864,price,12
6865,price,12
6866,price,12
6867,price,12
6868,price,12
6869,price,12
6870,price,12
6871,price,12
6872,price,12
6873,price,12
6874,price,12
6875,price,12
6876,price,12
6877,price,12
6878,price,12
6879,price,12
6880,price,12
6881,price,12
6882,price,12
6883,price,12
6884,price,12
6885,price,12
6886,price,12
6887,price,12
6888,price,12
6889,price,12
6890,price,12
6891,price,12
6892,price,12
6893,price,12
6894,price,12
6895,price,12
6896,price,12
6897,price,12
6898,price,12
6899,price,12
6900,price,12
6901,price,12
6902,price,12
6903,price,12
6904,price,12
6905,price,12
6906,price,12
6907,price,12
6908,price,12
6909,price,12
6910,price,12
6911,price,12
6912,price,12
6913,price,12
6914,price,12
6915,price,12
6916,price,12
6917,price,12
6918,price,12
6919,price,12
6920,price,12
6921,price,12
6922,price,12
6923,price,12
6924,price,12
6925,price,12
6926,price,12
6927,price,12
6928,price,12
6929,price,12
6930,price,12
6931,price,12
6932,price,12
6933,price,12
6934,price,12
6935,price,12
6936,price,12
6937,price,12
6938,price,12
6939,price,12
6940,price,12
6941,price,12
6942,price,12
6943,price,12
6944,price,12
6945,price,12
6946,price,12
6947,price,12
6948,price,12
6949,price,12
6950,price,12
6951,price,12
6952,price,12
6953,price,12
6954,price,12
6955,price,12
6956,price,12
6957,price,12
6958,price,12
6959,price,12
6960,price,12
6961,price,12
6962,price,12
6963,price,12
6964,price,12
6965,price,12
6966,price,12
6967,price,12
6968,price,12
6969,price,12
6970,price,12
6971,price,12
6972,price,12
6973,price,12
6974,price,12
6975,price,12
6976,price,12
6977,price,12
6978,price,12
6979,price,12
6980,price,12
6981,price,12
6982,price,12
6983,price,12
6984,price,12
6985,price,12
6986,price,12
6987,price,12
6988,price,12
6989,price,12
6990,price,12
6991,price,12
6992,price,12
6993,price,12
6994,price,12
6995,price,12
6996,price,12
6997,price,12
6998,price,12
6999,price,12
7000,price,12
7001,price,12
7002,price,12
7003,price,12
7004,price,12
7005,price,12
7006,price,12
7007,price,12
7008,price,12
7009,price,12
7010,price,12
7011,price,12
7012,price,12
7013,price,12
7014,price,12
7015,price,12
7016,price,12
7017,price,12
7018,price,12
7019,price,12
7020,price,12
7021,price,12
7022,price,12
7023,price,12
7024,price,12
7025,price,12
7026,price,12
7027,price,12
7028,price,12
7029,price,12
7030,price,12
7031,price,12
7032,price,12
7033,price,12
7034,price,12
7035,price,12
7036,price,12
7037,price,12
7038,price,12
7039,price,12
7040,price,12
7041,price,12
7042,price,12
7043,price,12
7044,price,12
7045,price,12
7046,price,12
7047,price,12
7048,price,12
7049,price,12
7050,price,12
7051,price,12
7052,price,12
7053,price,12
7054,price,12
7055,price,12
7056,price,12
7057,price,12
7058,price,12
7059,price,12
7060,price,12
7061,price,12
7062,price,12
7063,price,12
7064,price,12
7065,price,12
7066,price,12
7067,price,12
7068,price,12
7069,price,12
7070,price,12
7071,price,12
7072,price,12
7073,price,12
7074,price,12
7075,price,12
7076,price,12
7077,price,12
7078,price,12
7079,price,12
7080,price,12
7081,price,12
7082,price,12
7083,price,12
7084,price,12
7085,price,12
7086,price,12
7087,price,12
7088,price,12
7089,price,12
7090,price,12
7091,price,12
7092,price,12
7093,price,12
7094,price,12
7095,price,12
7096,price,12
7097,price,12
7098,price,12
7099,price,12
7100,price,12
7101,price,12
7102,price,12
7103,price,12
7104,price,12
7105,price,12
7106,price,12
7107,price,12
7108,price,12
7109,price,12
7110,price,12
7111,price,12
7112,price,12
7113,price,12
7114,price,12
7115,price,12
7117,price,12
7118,price,12
7119,price,12
7120,price,12
7121,price,12
7122,price,12
7123,price,12
7124,price,12
7125,price,12
7126,price,12
7127,price,12
7128,price,12
7129,price,12
7130,price,12
7131,price,12
7132,price,12
7133,price,12
7134,price,12
7135,price,12
7136,price,12
7137,price,12
7138,price,12
7139,price,12
7140,price,12
7141,price,12
7142,price,12
7143,price,12
7144,price,12
7145,price,12
7146,price,12
7147,price,12
7148,price,12
7149,price,12
7150,price,12
7151,price,12
7152,price,12
7153,price,12
7154,price,12
7155,price,12
7156,price,12
7157,price,12
7158,price,12
7159,price,12
7160,price,12
7161,price,12
7162,price,12
7163,price,12
7164,price,12
7165,price,12
7166,price,12
7168,price,12
7169,price,12
7170,price,12
7171,price,12
7172,price,12
7173,price,12
7174,price,12
7175,price,12
7176,price,12
7177,price,12
7178,price,12
7179,price,12
7180,price,12
7181,price,12
7182,price,12
7183,price,12
7184,price,12
7185,price,12
7186,price,12
7187,price,12
7188,price,12
7189,price,12
7190,price,12
7191,price,12
7192,price,12
7193,price,12
7194,price,12
7195,price,12
7196,price,12
7197,price,12
7198,price,12
7199,price,12
7200,price,12
7201,price,12
7202,price,12
7203,price,12
7204,price,12
7205,price,12
7206,price,12
7207,price,12
7208,price,12
7209,price,12
7210,price,12
7211,price,12
7212,price,12
7213,price,12
7214,price,12
7215,price,12
7216,price,12
7217,price,12
7218,price,12
7219,price,12
7220,price,12
7221,price,12
7222,price,12
7223,price,12
7224,price,12
7225,price,12
7226,price,12
7227,price,12
7228,price,12
7229,price,12
7230,price,12
7231,price,12
7232,price,12
7233,price,12
7234,price,12
7235,price,12
7236,price,12
7237,price,12
7238,price,12
7239,price,12
7240,price,12
7241,price,12
7242,price,12
7243,price,12
7244,price,12
7245,price,12
7246,price,12
7247,price,12
7248,price,12
7249,price,12
7250,price,12
7251,price,12
7252,price,12
7253,price,12
7254,price,12
7255,price,12
7256,price,12
7257,price,12
7258,price,12
7259,price,12
7260,price,12
7261,price,12
7262,price,12
7263,price,12
7264,price,12
7265,price,12
7266,price,12
7267,price,12
7268,price,12
7269,price,12
7270,price,12
7271,price,12
7272,price,12
7273,price,12
7274,price,12
7275,price,12
7276,price,12
7277,price,12
7278,price,12
7279,price,12
7280,price,12
7281,price,12
7282,price,12
7283,price,12
7284,price,12
7285,price,12
7286,price,12
7287,price,12
7288,price,12
7289,price,12
7290,price,12
7291,price,12
7292,price,12
7293,price,12
7294,price,12
7295,price,12
7296,price,12
7297,price,12
7298,price,12
7299,price,12
7300,price,12
7301,price,12
7302,price,12
7303,price,12
7304,price,12
7305,price,12
7306,price,12
7307,price,12
7308,price,12
7309,price,12
7310,price,12
7311,price,12
7312,price,12
7313,price,12
7314,price,12
7315,price,12
7316,price,12
7317,price,12
7318,price,12
7319,price,12
7320,price,12
7321,price,12
7322,price,12
7323,price,12
7324,price,12
7325,price,12
7326,price,12
7327,price,12
7328,price,12
7329,price,12
7330,price,12
7331,price,12
7332,price,12
7333,price,12
7334,price,12
7335,price,12
7336,price,12
7337,price,12
7338,price,12
7339,price,12
7340,price,12
7341,price,12
7342,price,12
7343,price,12
7344,price,12
7345,price,12
7346,price,12
7347,price,12
7348,price,12
7349,price,12
7350,price,12
7351,price,12
7352,price,12
7353,price,12
7354,price,12
7355,price,12
7356,price,12
7357,price,12
7358,price,12
7359,price,12
7360,price,12
7361,price,12
7362,price,12
7363,price,12
7364,price,12
7365,price,12
7366,price,12
7367,price,12
7368,price,12
7369,price,12
7370,price,12
7371,price,12
7372,price,12
7373,price,12
7374,price,12
7375,price,12
7376,price,12
7377,price,12
7378,price,12
7379,price,12
7380,price,12
7381,price,12
7382,price,12
7383,price,12
7384,price,12
7385,price,12
7386,price,12
7387,price,12
7388,price,12
7389,price,12
7390,price,12
7391,price,12
7392,price,12
7393,price,12
7394,price,12
7395,price,12
7396,price,12
7397,price,12
7398,price,12
7399,price,12
7400,price,12
7401,price,12
7402,price,12
7403,price,12
7404,price,12
7405,price,12
7406,price,12
7407,price,12
7408,price,12
7409,price,12
7410,price,12
7411,price,12
7412,price,12
7413,price,12
7414,price,12
7415,price,12
7416,price,12
7417,price,12
7418,price,12
7419,price,12
7420,price,12
7421,price,12
7422,price,12
7423,price,12
7424,price,12
7425,price,12
7426,price,12
7427,price,12
7428,price,12
7429,price,12
7430,price,12
7431,price,12
7432,price,12
7433,price,12
7434,price,12
7435,price,12
7436,price,12
7437,price,12
7438,price,12
7439,price,12
7440,price,12
7441,price,12
7442,price,12
7443,price,12
7444,price,12
7445,price,12
7446,price,12
7447,price,12
7449,price,12
7450,price,12
7451,price,12
7452,price,12
7453,price,12
7454,price,12
7455,price,12
7456,price,12
7457,price,12
7458,price,12
7459,price,12
7460,price,12
7461,price,12
7462,price,12
7463,price,12
7464,price,12
7465,price,12
7466,price,12
7467,price,12
7468,price,12
7469,price,12
7470,price,12
7471,price,12
7472,price,12
7473,price,12
7474,price,12
7475,price,12
7476,price,12
7477,price,12
7478,price,12
7479,price,12
7480,price,12
7481,price,12
7482,price,12
7483,price,12
7484,price,12
7485,price,12
7486,price,12
7487,price,12
7488,price,12
7489,price,12
7490,price,12
7491,price,12
7492,price,12
7493,price,12
7494,price,12
7495,price,12
7496,price,12
7497,price,12
7498,price,12
7499,price,12
7500,price,12
7501,price,12
7502,price,12
7503,price,12
7504,price,12
7505,price,12
7506,price,12
7507,price,12
7508,price,12
7509,price,12
7510,price,12
7511,price,12
7512,price,12
7513,price,12
7514,price,12
7515,price,12
7516,price,12
7517,price,12
7518,price,12
7519,price,12
7520,price,12
7521,price,12
7522,price,12
7523,price,12
7524,price,12
7525,price,12
7526,price,12
7527,price,12
7528,price,12
7529,price,12
7530,price,12
7531,price,12
7532,price,12
7533,price,12
7534,price,12
7535,price,12
7536,price,12
7537,price,12
7538,price,12
7539,price,12
7540,price,12
7541,price,12
7542,price,12
7543,price,12
7544,price,12
7545,price,12
7546,price,12
7547,price,12
7548,price,12
7549,price,12
7550,price,12
7551,price,12
7552,price,12
7553,price,12
7554,price,12
7555,price,12
7556,price,12
7557,price,12
7558,price,12
7559,price,12
7560,price,12
7561,price,12
7562,price,12
7563,price,12
7564,price,12
7565,price,12
7566,price,12
7567,price,12
7568,price,12
7569,price,12
7570,price,12
7571,price,12
7572,price,12
7573,price,12
7574,price,12
7575,price,12
7576,price,12
7577,price,12
7578,price,12
7579,price,12
7580,price,12
7581,price,12
7582,price,12
7583,price,12
7584,price,12
7585,price,12
7586,price,12
7587,price,12
7588,price,12
7589,price,12
7590,price,12
7591,price,12
7592,price,12
7593,price,12
7594,price,12
7595,price,12
7596,price,12
7597,price,12
7598,price,12
7599,price,12
7600,price,12
7601,price,12
7602,price,12
7603,price,12
7604,price,12
7605,price,12
7606,price,12
7607,price,12
7608,price,12
7609,price,12
7610,price,12
7611,price,12
7612,price,12
7613,price,12
7614,price,12
7615,price,12
7616,price,12
7617,price,12
7618,price,12
7619,price,12
7620,price,12
7621,price,12
7622,price,12
7623,price,12
7624,price,12
7625,price,12
7626,price,12
7627,price,12
7628,price,12
7629,price,12
7630,price,12
7631,price,12
7632,price,12
7633,price,12
7634,price,12
7635,price,12
7636,price,12
7637,price,12
7638,price,12
7639,price,12
7640,price,12
7641,price,12
7642,price,12
7643,price,12
7644,price,12
7645,price,12
7646,price,12
7647,price,12
7648,price,12
7649,price,12
7650,price,12
7651,price,12
7652,price,12
7653,price,12
7654,price,12
7655,price,12
7656,price,12
7657,price,12
7658,price,12
7659,price,12
7660,price,12
7661,price,12
7662,price,12
7663,price,12
7664,price,12
7665,price,12
7666,price,12
7667,price,12
7668,price,12
7669,price,12
7670,price,12
7671,price,12
7672,price,12
7673,price,12
7674,price,12
7675,price,12
7676,price,12
7677,price,12
7678,price,12
7679,price,12
7680,price,12
7681,price,12
7682,price,12
7683,price,12
7684,price,12
7685,price,12
7686,price,12
7687,price,12
7688,price,12
7689,price,12
7690,price,12
7691,price,12
7692,price,12
7693,price,12
7694,price,12
7695,price,12
7696,price,12
7697,price,12
7698,price,12
7699,price,12
7700,price,12
7701,price,12
7702,price,12
7703,price,12
7704,price,12
7705,price,12
7706,price,12
7707,price,12
7708,price,12
7709,price,12
7710,price,12
7711,price,12
7712,price,12
7713,price,12
7714,price,12
7716,price,12
7717,price,12
7718,price,12
7719,price,12
7720,price,12
7721,price,12
7722,price,12
7723,price,12
7724,price,12
7725,price,12
7726,price,12
7727,price,12
7728,price,12
7729,price,12
7730,price,12
7731,price,12
7732,price,12
7733,price,12
7734,price,12
7735,price,12
7736,price,12
7737,price,12
7738,price,12
7739,price,12
7740,price,12
7741,price,12
7742,price,12
7743,price,12
7744,price,12
7745,price,12
7746,price,12
7747,price,12
7748,price,12
7749,price,12
7750,price,12
7751,price,12
7752,price,12
7753,price,12
7754,price,12
7755,price,12
7756,price,12
7757,price,12
7758,price,12
7759,price,12
7760,price,12
7761,price,12
7762,price,12
7763,price,12
7764,price,12
7765,price,12
7766,price,12
7767,price,12
7768,price,12
7769,price,12
7770,price,12
7771,price,12
7772,price,12
7773,price,12
7774,price,12
7775,price,12
7776,price,12
7777,price,12
7778,price,12
7779,price,12
7780,price,12
7781,price,12
7782,price,12
7783,price,12
7784,price,12
7785,price,12
7786,price,12
7787,price,12
7788,price,12
7789,price,12
7790,price,12
7791,price,12
7792,price,12
7793,price,12
7794,price,12
7795,price,12
7796,price,12
7797,price,12
7798,price,12
7799,price,12
7800,price,12
7801,price,12
7802,price,12
7803,price,12
7804,price,12
7805,price,12
7806,price,12
7807,price,12
7808,price,12
7809,price,12
7810,price,12
7811,price,12
7812,price,12
7813,price,12
7814,price,12
7815,price,12
7816,price,12
7817,price,12
7818,price,12
7819,price,12
7820,price,12
7821,price,12
7822,price,12
7823,price,12
7824,price,12
7826,price,12
7827,price,12
7828,price,12
7829,price,12
7830,price,12
7831,price,12
7832,price,12
7833,price,12
7834,price,12
7835,price,12
7836,price,12
7837,price,12
7838,price,12
7839,price,12
7840,price,12
7841,price,12
7842,price,12
7843,price,12
7844,price,12
7845,price,12
7846,price,12
7847,price,12
7848,price,12
7849,price,12
7850,price,12
7851,price,12
7852,price,12
7853,price,12
7854,price,12
7855,price,12
7856,price,12
7857,price,12
7858,price,12
7859,price,12
7860,price,12
7861,price,12
7862,price,12
7863,price,12
7864,price,12
7865,price,12
7866,price,12
7867,price,12
7868,price,12
7869,price,12
7870,price,12
7871,price,12
7872,price,12
7873,price,12
7874,price,12
7875,price,12
7876,price,12
7877,price,12
7878,price,12
7879,price,12
7880,price,12
7881,price,12
7882,price,12
7883,price,12
7884,price,12
7885,price,12
7886,price,12
7887,price,12
7888,price,12
7889,price,12
7890,price,12
7891,price,12
7892,price,12
7893,price,12
7894,price,12
7895,price,12
7896,price,12
7897,price,12
7898,price,12
7899,price,12
2801,validForm,2021-12-23
2805,validForm,2021-12-23
2806,validForm,2021-12-23
2807,validForm,2021-12-23
2810,validForm,2021-12-23
2811,validForm,2021-12-23
2813,validForm,2021-12-23
2816,validForm,2021-12-23
2817,validForm,2021-12-23
2818,validForm,2021-12-23
2820,validForm,2021-12-23
2823,validForm,2021-12-23
2824,validForm,2021-12-23
2830,validForm,2021-12-23
2839,validForm,2021-12-23
2840,validForm,2021-12-23
2843,validForm,2021-12-23
2848,validForm,2021-12-23
2849,validForm,2021-12-23
2850,validForm,2021-12-23
2853,validForm,2021-12-23
2856,validForm,2021-12-23
2859,validForm,2021-12-23
2860,validForm,2021-12-23
2861,validForm,2021-12-23
2865,validForm,2021-12-23
2871,validForm,2021-12-23
2872,validForm,2021-12-23
2874,validForm,2021-12-23
2884,validForm,2021-12-23
2885,validForm,2021-12-23
2886,validForm,2021-12-23
2888,validForm,2021-12-23
2890,validForm,2021-12-23
2891,validForm,2021-12-23
2892,validForm,2021-12-23
2896,validForm,2021-12-23
2897,validForm,2021-12-23
2899,validForm,2021-12-23
2901,validForm,2021-12-23
2905,validForm,2021-12-23
2906,validForm,2021-12-23
2908,validForm,2021-12-23
2912,validForm,2021-12-23
